date,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
15/10/2015 06:00,2015,10,15,6,0,4,0,0,0,11268
15/10/2015 07:00,2015,10,15,7,0,4,0,0,0,15696
15/10/2015 08:00,2015,10,15,8,0,4,0,0,0,15360
15/10/2015 09:00,2015,10,15,9,0,4,0,0,0,13188
15/10/2015 10:00,2015,10,15,10,0,4,0,0,0,13476
15/10/2015 11:00,2015,10,15,11,0,4,0,0,0,14880
15/10/2015 12:00,2015,10,15,12,0,4,0,0,0,16068
15/10/2015 13:00,2015,10,15,13,0,4,0,0,0,17472
15/10/2015 14:00,2015,10,15,14,0,4,0,0,0,19044
15/10/2015 15:00,2015,10,15,15,0,4,0,0,0,18192
15/10/2015 16:00,2015,10,15,16,0,4,0,0,0,18276
15/10/2015 17:00,2015,10,15,17,0,4,0,0,0,19104
15/10/2015 18:00,2015,10,15,18,0,4,0,0,0,18432
15/10/2015 19:00,2015,10,15,19,0,4,0,0,0,16776
15/10/2015 20:00,2015,10,15,20,0,4,0,0,0,12240
15/10/2015 21:00,2015,10,15,21,0,4,0,0,0,11304
15/10/2015 22:00,2015,10,15,22,0,4,0,0,0,8376
15/10/2015 23:00,2015,10,15,23,0,4,0,0,0,5580
16/10/2015 00:00,2015,10,16,0,0,5,0,0,0,3168
16/10/2015 01:00,2015,10,16,1,0,5,0,0,0,1788
16/10/2015 02:00,2015,10,16,2,0,5,0,0,0,1668
16/10/2015 03:00,2015,10,16,3,0,5,0,0,0,1668
16/10/2015 04:00,2015,10,16,4,0,5,0,0,0,3108
16/10/2015 05:00,2015,10,16,5,0,5,0,0,0,6300
16/10/2015 06:00,2015,10,16,6,0,5,0,0,0,10896
16/10/2015 07:00,2015,10,16,7,0,5,0,0,0,15048
16/10/2015 08:00,2015,10,16,8,0,5,0,0,0,15036
16/10/2015 09:00,2015,10,16,9,0,5,0,0,0,12732
16/10/2015 10:00,2015,10,16,10,0,5,0,0,0,14256
16/10/2015 11:00,2015,10,16,11,0,5,0,0,0,16548
16/10/2015 12:00,2015,10,16,12,0,5,0,0,0,18360
16/10/2015 13:00,2015,10,16,13,0,5,0,0,0,18324
16/10/2015 14:00,2015,10,16,14,0,5,0,0,0,18504
16/10/2015 15:00,2015,10,16,15,0,5,0,0,0,19200
16/10/2015 16:00,2015,10,16,16,0,5,0,0,0,19140
16/10/2015 17:00,2015,10,16,17,0,5,0,0,0,19236
16/10/2015 18:00,2015,10,16,18,0,5,0,0,0,18972
16/10/2015 19:00,2015,10,16,19,0,5,0,0,0,16560
16/10/2015 20:00,2015,10,16,20,0,5,0,0,0,12480
16/10/2015 21:00,2015,10,16,21,0,5,0,0,0,11544
16/10/2015 22:00,2015,10,16,22,0,5,0,0,0,10380
16/10/2015 23:00,2015,10,16,23,0,5,0,0,0,7380
17/10/2015 00:00,2015,10,17,0,0,6,0,0,0,5016
17/10/2015 01:00,2015,10,17,1,0,6,0,0,0,2976
17/10/2015 02:00,2015,10,17,2,0,6,0,0,0,2652
17/10/2015 03:00,2015,10,17,3,0,6,0,0,0,1884
17/10/2015 04:00,2015,10,17,4,0,6,0,0,0,1728
17/10/2015 05:00,2015,10,17,5,0,6,0,0,0,2652
17/10/2015 06:00,2015,10,17,6,0,6,0,0,0,4140
17/10/2015 07:00,2015,10,17,7,0,6,0,0,0,7548
17/10/2015 08:00,2015,10,17,8,0,6,0,0,0,9732
17/10/2015 09:00,2015,10,17,9,0,6,0,0,0,13068
17/10/2015 10:00,2015,10,17,10,0,6,0,0,0,15552
17/10/2015 11:00,2015,10,17,11,0,6,0,0,0,16584
17/10/2015 12:00,2015,10,17,12,0,6,0,0,0,18108
17/10/2015 13:00,2015,10,17,13,0,6,0,0,0,17604
17/10/2015 14:00,2015,10,17,14,0,6,0,0,0,18828
17/10/2015 15:00,2015,10,17,15,0,6,0,0,0,18720
17/10/2015 16:00,2015,10,17,16,0,6,0,0,0,16452
17/10/2015 17:00,2015,10,17,17,0,6,0,0,0,16056
17/10/2015 18:00,2015,10,17,18,0,6,0,0,0,15204
17/10/2015 19:00,2015,10,17,19,0,6,0,0,0,12336
17/10/2015 20:00,2015,10,17,20,0,6,0,0,0,10380
17/10/2015 21:00,2015,10,17,21,0,6,0,0,0,10104
17/10/2015 22:00,2015,10,17,22,0,6,0,0,0,9576
17/10/2015 23:00,2015,10,17,23,0,6,0,0,0,9180
18/10/2015 00:00,2015,10,18,0,0,7,0,0,0,8124
18/10/2015 01:00,2015,10,18,1,0,7,0,0,0,4008
18/10/2015 02:00,2015,10,18,2,0,7,0,0,0,3012
18/10/2015 03:00,2015,10,18,3,0,7,0,0,0,1860
18/10/2015 04:00,2015,10,18,4,0,7,0,0,0,1380
18/10/2015 05:00,2015,10,18,5,0,7,0,0,0,1824
18/10/2015 06:00,2015,10,18,6,0,7,0,0,0,2580
18/10/2015 07:00,2015,10,18,7,0,7,0,0,0,4188
18/10/2015 08:00,2015,10,18,8,0,7,0,0,0,5988
18/10/2015 09:00,2015,10,18,9,0,7,0,0,0,9552
18/10/2015 10:00,2015,10,18,10,0,7,0,0,0,12600
18/10/2015 11:00,2015,10,18,11,0,7,0,0,0,14664
18/10/2015 12:00,2015,10,18,12,0,7,0,0,0,16944
18/10/2015 13:00,2015,10,18,13,0,7,0,0,0,15468
18/10/2015 14:00,2015,10,18,14,0,7,0,0,0,14148
18/10/2015 15:00,2015,10,18,15,0,7,0,0,0,13776
18/10/2015 16:00,2015,10,18,16,0,7,0,0,0,15372
18/10/2015 17:00,2015,10,18,17,0,7,0,0,0,17208
18/10/2015 18:00,2015,10,18,18,0,7,0,0,0,15012
18/10/2015 19:00,2015,10,18,19,0,7,0,0,0,12528
18/10/2015 20:00,2015,10,18,20,0,7,0,0,0,9960
18/10/2015 21:00,2015,10,18,21,0,7,0,0,0,8124
18/10/2015 22:00,2015,10,18,22,0,7,0,0,0,6252
18/10/2015 23:00,2015,10,18,23,0,7,0,0,0,5220
19/10/2015 00:00,2015,10,19,0,0,1,0,0,0,2964
19/10/2015 01:00,2015,10,19,1,0,1,0,0,0,1596
19/10/2015 02:00,2015,10,19,2,0,1,0,0,0,1356
19/10/2015 03:00,2015,10,19,3,0,1,0,0,0,1380
19/10/2015 04:00,2015,10,19,4,0,1,0,0,0,3264
19/10/2015 05:00,2015,10,19,5,0,1,0,0,0,7068
19/10/2015 06:00,2015,10,19,6,0,1,0,0,0,11268
19/10/2015 07:00,2015,10,19,7,0,1,0,0,0,15468
19/10/2015 08:00,2015,10,19,8,0,1,0,0,0,14820
19/10/2015 09:00,2015,10,19,9,0,1,0,0,0,13236
19/10/2015 10:00,2015,10,19,10,0,1,0,0,0,12684
19/10/2015 11:00,2015,10,19,11,0,1,0,0,0,14472
19/10/2015 12:00,2015,10,19,12,0,1,0,0,0,15204
19/10/2015 13:00,2015,10,19,13,0,1,0,0,0,16500
19/10/2015 14:00,2015,10,19,14,0,1,0,0,0,18948
19/10/2015 15:00,2015,10,19,15,0,1,0,0,0,19980
19/10/2015 16:00,2015,10,19,16,0,1,0,0,0,20196
19/10/2015 17:00,2015,10,19,17,0,1,0,0,0,19812
19/10/2015 18:00,2015,10,19,18,0,1,0,0,0,17268
19/10/2015 19:00,2015,10,19,19,0,1,0,0,0,13272
19/10/2015 20:00,2015,10,19,20,0,1,0,0,0,10464
19/10/2015 21:00,2015,10,19,21,0,1,0,0,0,9036
19/10/2015 22:00,2015,10,19,22,0,1,0,0,0,6540
19/10/2015 23:00,2015,10,19,23,0,1,0,0,0,4308
20/10/2015 00:00,2015,10,20,0,0,2,0,0,0,2472
20/10/2015 01:00,2015,10,20,1,0,2,0,0,0,1548
20/10/2015 02:00,2015,10,20,2,0,2,0,0,0,1296
20/10/2015 03:00,2015,10,20,3,0,2,0,0,0,1512
20/10/2015 04:00,2015,10,20,4,0,2,0,0,0,3132
20/10/2015 05:00,2015,10,20,5,0,2,0,0,0,6996
20/10/2015 06:00,2015,10,20,6,0,2,0,0,0,11268
20/10/2015 07:00,2015,10,20,7,0,2,0,0,0,15528
20/10/2015 08:00,2015,10,20,8,0,2,0,0,0,15168
20/10/2015 09:00,2015,10,20,9,0,2,0,0,0,13248
20/10/2015 10:00,2015,10,20,10,0,2,0,0,0,12852
20/10/2015 11:00,2015,10,20,11,0,2,0,0,0,14004
20/10/2015 12:00,2015,10,20,12,0,2,0,0,0,15708
20/10/2015 13:00,2015,10,20,13,0,2,0,0,0,16968
20/10/2015 14:00,2015,10,20,14,0,2,0,0,0,19080
20/10/2015 15:00,2015,10,20,15,0,2,0,0,0,19080
20/10/2015 16:00,2015,10,20,16,0,2,0,0,0,18048
20/10/2015 17:00,2015,10,20,17,0,2,0,0,0,17412
20/10/2015 18:00,2015,10,20,18,0,2,0,0,0,18900
20/10/2015 19:00,2015,10,20,19,0,2,0,0,0,16344
20/10/2015 20:00,2015,10,20,20,0,2,0,0,0,11844
20/10/2015 21:00,2015,10,20,21,0,2,0,0,0,10476
20/10/2015 22:00,2015,10,20,22,0,2,0,0,0,7620
20/10/2015 23:00,2015,10,20,23,0,2,0,0,0,4884
21/10/2015 00:00,2015,10,21,0,0,3,0,0,0,2856
21/10/2015 01:00,2015,10,21,1,0,3,0,0,0,1848
21/10/2015 02:00,2015,10,21,2,0,3,0,0,0,1428
21/10/2015 03:00,2015,10,21,3,0,3,0,0,0,1512
21/10/2015 04:00,2015,10,21,4,0,3,0,0,0,3144
21/10/2015 05:00,2015,10,21,5,0,3,0,0,0,6948
21/10/2015 06:00,2015,10,21,6,0,3,0,0,0,11220
21/10/2015 07:00,2015,10,21,7,0,3,0,0,0,15528
21/10/2015 08:00,2015,10,21,8,0,3,0,0,0,14316
21/10/2015 09:00,2015,10,21,9,0,3,0,0,0,13260
21/10/2015 10:00,2015,10,21,10,0,3,0,0,0,13320
21/10/2015 11:00,2015,10,21,11,0,3,0,0,0,14760
21/10/2015 12:00,2015,10,21,12,0,3,0,0,0,15420
21/10/2015 13:00,2015,10,21,13,0,3,0,0,0,17028
21/10/2015 14:00,2015,10,21,14,0,3,0,0,0,19848
21/10/2015 15:00,2015,10,21,15,0,3,0,0,0,20136
21/10/2015 16:00,2015,10,21,16,0,3,0,0,0,18168
21/10/2015 17:00,2015,10,21,17,0,3,0,0,0,18276
21/10/2015 18:00,2015,10,21,18,0,3,0,0,0,18948
21/10/2015 19:00,2015,10,21,19,0,3,0,0,0,15708
21/10/2015 20:00,2015,10,21,20,0,3,0,0,0,12240
21/10/2015 21:00,2015,10,21,21,0,3,0,0,0,11448
21/10/2015 22:00,2015,10,21,22,0,3,0,0,0,8304
21/10/2015 23:00,2015,10,21,23,0,3,0,0,0,5520
22/10/2015 00:00,2015,10,22,0,0,4,0,0,0,2904
22/10/2015 01:00,2015,10,22,1,0,4,0,0,0,1812
22/10/2015 02:00,2015,10,22,2,0,4,0,0,0,1680
22/10/2015 03:00,2015,10,22,3,0,4,0,0,0,1572
22/10/2015 04:00,2015,10,22,4,0,4,0,0,0,3300
22/10/2015 05:00,2015,10,22,5,0,4,0,0,0,7032
22/10/2015 06:00,2015,10,22,6,0,4,0,0,0,11136
22/10/2015 07:00,2015,10,22,7,0,4,0,0,0,15732
22/10/2015 08:00,2015,10,22,8,0,4,0,0,0,15132
22/10/2015 09:00,2015,10,22,9,0,4,0,0,0,13560
22/10/2015 10:00,2015,10,22,10,0,4,0,0,0,13608
22/10/2015 11:00,2015,10,22,11,0,4,0,0,0,14556
22/10/2015 12:00,2015,10,22,12,0,4,0,0,0,16092
22/10/2015 13:00,2015,10,22,13,0,4,0,0,0,17532
22/10/2015 14:00,2015,10,22,14,0,4,0,0,0,18984
22/10/2015 15:00,2015,10,22,15,0,4,0,0,0,19500
22/10/2015 16:00,2015,10,22,16,0,4,0,0,0,17856
22/10/2015 17:00,2015,10,22,17,0,4,0,0,0,19032
22/10/2015 18:00,2015,10,22,18,0,4,0,0,0,18084
22/10/2015 19:00,2015,10,22,19,0,4,0,0,0,14088
22/10/2015 20:00,2015,10,22,20,0,4,0,0,0,12108
22/10/2015 21:00,2015,10,22,21,0,4,0,0,0,11616
22/10/2015 22:00,2015,10,22,22,0,4,0,0,0,7908
22/10/2015 23:00,2015,10,22,23,0,4,0,0,0,5808
23/10/2015 00:00,2015,10,23,0,0,5,0,0,0,3156
23/10/2015 01:00,2015,10,23,1,0,5,0,0,0,1992
23/10/2015 02:00,2015,10,23,2,0,5,0,0,0,1716
23/10/2015 03:00,2015,10,23,3,0,5,0,0,0,1584
23/10/2015 04:00,2015,10,23,4,0,5,0,0,0,3060
23/10/2015 05:00,2015,10,23,5,0,5,0,0,0,6192
23/10/2015 06:00,2015,10,23,6,0,5,0,0,0,10452
23/10/2015 07:00,2015,10,23,7,0,5,0,0,0,14664
23/10/2015 08:00,2015,10,23,8,0,5,0,0,0,15024
23/10/2015 09:00,2015,10,23,9,0,5,0,0,0,13428
23/10/2015 10:00,2015,10,23,10,0,5,0,0,0,14208
23/10/2015 11:00,2015,10,23,11,0,5,0,0,0,16260
23/10/2015 12:00,2015,10,23,12,0,5,0,0,0,17712
23/10/2015 13:00,2015,10,23,13,0,5,0,0,0,19140
23/10/2015 14:00,2015,10,23,14,0,5,0,0,0,19980
23/10/2015 15:00,2015,10,23,15,0,5,0,0,0,19404
23/10/2015 16:00,2015,10,23,16,0,5,0,0,0,19824
23/10/2015 17:00,2015,10,23,17,0,5,0,0,0,19380
23/10/2015 18:00,2015,10,23,18,0,5,0,0,0,19032
23/10/2015 19:00,2015,10,23,19,0,5,0,0,0,16152
23/10/2015 20:00,2015,10,23,20,0,5,0,0,0,11928
23/10/2015 21:00,2015,10,23,21,0,5,0,0,0,12144
23/10/2015 22:00,2015,10,23,22,0,5,0,0,0,10620
23/10/2015 23:00,2015,10,23,23,0,5,0,0,0,7884
24/10/2015 00:00,2015,10,24,0,0,6,0,0,0,5040
24/10/2015 01:00,2015,10,24,1,0,6,0,0,0,3288
24/10/2015 02:00,2015,10,24,2,0,6,0,0,0,2628
24/10/2015 03:00,2015,10,24,3,0,6,0,0,0,1908
24/10/2015 04:00,2015,10,24,4,0,6,0,0,0,1680
24/10/2015 05:00,2015,10,24,5,0,6,0,0,0,2520
24/10/2015 06:00,2015,10,24,6,0,6,0,0,0,3900
24/10/2015 07:00,2015,10,24,7,0,6,0,0,0,7584
24/10/2015 08:00,2015,10,24,8,0,6,0,0,0,10212
24/10/2015 09:00,2015,10,24,9,0,6,0,0,0,13260
24/10/2015 10:00,2015,10,24,10,0,6,0,0,0,15648
24/10/2015 11:00,2015,10,24,11,0,6,0,0,0,16260
24/10/2015 12:00,2015,10,24,12,0,6,0,0,0,17316
24/10/2015 13:00,2015,10,24,13,0,6,0,0,0,17928
24/10/2015 14:00,2015,10,24,14,0,6,0,0,0,18732
24/10/2015 15:00,2015,10,24,15,0,6,0,0,0,18720
24/10/2015 16:00,2015,10,24,16,0,6,0,0,0,18636
24/10/2015 17:00,2015,10,24,17,0,6,0,0,0,17940
24/10/2015 18:00,2015,10,24,18,0,6,0,0,0,17208
24/10/2015 19:00,2015,10,24,19,0,6,0,0,0,14328
24/10/2015 20:00,2015,10,24,20,0,6,0,0,0,11352
24/10/2015 21:00,2015,10,24,21,0,6,0,0,0,11124
24/10/2015 22:00,2015,10,24,22,0,6,0,0,0,9996
24/10/2015 23:00,2015,10,24,23,0,6,0,0,0,7860
25/10/2015 00:00,2015,10,25,0,0,7,0,0,0,5592
25/10/2015 01:00,2015,10,25,1,0,7,0,0,0,3576
25/10/2015 02:00,2015,10,25,2,0,7,0,0,0,3084
25/10/2015 03:00,2015,10,25,3,0,7,0,0,0,1968
25/10/2015 04:00,2015,10,25,4,0,7,0,0,0,1404
25/10/2015 05:00,2015,10,25,5,0,7,0,0,0,1608
25/10/2015 06:00,2015,10,25,6,0,7,0,0,0,2712
25/10/2015 07:00,2015,10,25,7,0,7,0,0,0,4176
25/10/2015 08:00,2015,10,25,8,0,7,0,0,0,6312
25/10/2015 09:00,2015,10,25,9,0,7,0,0,0,9840
25/10/2015 10:00,2015,10,25,10,0,7,0,0,0,13008
25/10/2015 11:00,2015,10,25,11,0,7,0,0,0,14748
25/10/2015 12:00,2015,10,25,12,0,7,0,0,0,16716
25/10/2015 13:00,2015,10,25,13,0,7,0,0,0,17424
25/10/2015 14:00,2015,10,25,14,0,7,0,0,0,18012
25/10/2015 15:00,2015,10,25,15,0,7,0,0,0,16872
25/10/2015 16:00,2015,10,25,16,0,7,0,0,0,16176
25/10/2015 17:00,2015,10,25,17,0,7,0,0,0,15060
25/10/2015 18:00,2015,10,25,18,0,7,0,0,0,14268
25/10/2015 19:00,2015,10,25,19,0,7,0,0,0,13428
25/10/2015 20:00,2015,10,25,20,0,7,0,0,0,10812
25/10/2015 21:00,2015,10,25,21,0,7,0,0,0,9540
25/10/2015 22:00,2015,10,25,22,0,7,0,0,0,6024
25/10/2015 23:00,2015,10,25,23,0,7,0,0,0,4836
26/10/2015 00:00,2015,10,26,0,0,1,0,0,0,2544
26/10/2015 01:00,2015,10,26,1,0,1,0,0,0,1500
26/10/2015 02:00,2015,10,26,2,0,1,0,0,0,1152
26/10/2015 03:00,2015,10,26,3,0,1,0,0,0,1488
26/10/2015 04:00,2015,10,26,4,0,1,0,0,0,3120
26/10/2015 05:00,2015,10,26,5,0,1,0,0,0,6864
26/10/2015 06:00,2015,10,26,6,0,1,0,0,0,10824
26/10/2015 07:00,2015,10,26,7,0,1,0,0,0,14664
26/10/2015 08:00,2015,10,26,8,0,1,0,0,0,14076
26/10/2015 09:00,2015,10,26,9,0,1,0,0,0,10872
26/10/2015 10:00,2015,10,26,10,0,1,0,0,0,11964
26/10/2015 11:00,2015,10,26,11,0,1,0,0,0,14316
26/10/2015 12:00,2015,10,26,12,0,1,0,0,0,15816
26/10/2015 13:00,2015,10,26,13,0,1,0,0,0,16416
26/10/2015 14:00,2015,10,26,14,0,1,0,0,0,17328
26/10/2015 15:00,2015,10,26,15,0,1,0,0,0,17220
26/10/2015 16:00,2015,10,26,16,0,1,0,0,0,17460
26/10/2015 17:00,2015,10,26,17,0,1,0,0,0,17772
26/10/2015 18:00,2015,10,26,18,0,1,0,0,0,17220
26/10/2015 19:00,2015,10,26,19,0,1,0,0,0,14832
26/10/2015 20:00,2015,10,26,20,0,1,0,0,0,10044
26/10/2015 21:00,2015,10,26,21,0,1,0,0,0,8952
26/10/2015 22:00,2015,10,26,22,0,1,0,0,0,6564
26/10/2015 23:00,2015,10,26,23,0,1,0,0,0,4620
27/10/2015 00:00,2015,10,27,0,0,2,0,0,0,2640
27/10/2015 01:00,2015,10,27,1,0,2,0,0,0,1632
27/10/2015 02:00,2015,10,27,2,0,2,0,0,0,1356
27/10/2015 03:00,2015,10,27,3,0,2,0,0,0,1572
27/10/2015 04:00,2015,10,27,4,0,2,0,0,0,3192
27/10/2015 05:00,2015,10,27,5,0,2,0,0,0,7164
27/10/2015 06:00,2015,10,27,6,0,2,0,0,0,11484
27/10/2015 07:00,2015,10,27,7,0,2,0,0,0,15420
27/10/2015 08:00,2015,10,27,8,0,2,0,0,0,15108
27/10/2015 09:00,2015,10,27,9,0,2,0,0,0,12600
27/10/2015 10:00,2015,10,27,10,0,2,0,0,0,13104
27/10/2015 11:00,2015,10,27,11,0,2,0,0,0,14676
27/10/2015 12:00,2015,10,27,12,0,2,0,0,0,15876
27/10/2015 13:00,2015,10,27,13,0,2,0,0,0,16668
27/10/2015 14:00,2015,10,27,14,0,2,0,0,0,18780
27/10/2015 15:00,2015,10,27,15,0,2,0,0,0,18660
27/10/2015 16:00,2015,10,27,16,0,2,0,0,0,14868
27/10/2015 17:00,2015,10,27,17,0,2,0,0,0,17988
27/10/2015 18:00,2015,10,27,18,0,2,0,0,0,17340
27/10/2015 19:00,2015,10,27,19,0,2,0,0,0,16464
27/10/2015 20:00,2015,10,27,20,0,2,0,0,0,11928
27/10/2015 21:00,2015,10,27,21,0,2,0,0,0,10548
27/10/2015 22:00,2015,10,27,22,0,2,0,0,0,7536
27/10/2015 23:00,2015,10,27,23,0,2,0,0,0,5904
28/10/2015 00:00,2015,10,28,0,0,3,0,0,0,3120
28/10/2015 01:00,2015,10,28,1,0,3,0,0,0,1776
28/10/2015 02:00,2015,10,28,2,0,3,0,0,0,1488
28/10/2015 03:00,2015,10,28,3,0,3,0,0,0,1596
28/10/2015 04:00,2015,10,28,4,0,3,0,0,0,3084
28/10/2015 05:00,2015,10,28,5,0,3,0,0,0,6996
28/10/2015 06:00,2015,10,28,6,0,3,0,0,0,11580
28/10/2015 07:00,2015,10,28,7,0,3,0,0,0,15168
28/10/2015 08:00,2015,10,28,8,0,3,0,0,0,14376
28/10/2015 09:00,2015,10,28,9,0,3,0,0,0,12564
28/10/2015 10:00,2015,10,28,10,0,3,0,0,0,12888
28/10/2015 11:00,2015,10,28,11,0,3,0,0,0,14964
28/10/2015 12:00,2015,10,28,12,0,3,0,0,0,15900
28/10/2015 13:00,2015,10,28,13,0,3,0,0,0,16068
28/10/2015 14:00,2015,10,28,14,0,3,0,0,0,17040
28/10/2015 15:00,2015,10,28,15,0,3,0,0,0,17856
28/10/2015 16:00,2015,10,28,16,0,3,0,0,0,17292
28/10/2015 17:00,2015,10,28,17,0,3,0,0,0,18660
28/10/2015 18:00,2015,10,28,18,0,3,0,0,0,18936
28/10/2015 19:00,2015,10,28,19,0,3,0,0,0,14964
28/10/2015 20:00,2015,10,28,20,0,3,0,0,0,11688
28/10/2015 21:00,2015,10,28,21,0,3,0,0,0,10752
28/10/2015 22:00,2015,10,28,22,0,3,0,0,0,9396
28/10/2015 23:00,2015,10,28,23,0,3,0,0,0,5568
29/10/2015 00:00,2015,10,29,0,0,4,0,0,0,2988
29/10/2015 01:00,2015,10,29,1,0,4,0,0,0,1860
29/10/2015 02:00,2015,10,29,2,0,4,0,0,0,1548
29/10/2015 03:00,2015,10,29,3,0,4,0,0,0,1560
29/10/2015 04:00,2015,10,29,4,0,4,0,0,0,3228
29/10/2015 05:00,2015,10,29,5,0,4,0,0,0,7044
29/10/2015 06:00,2015,10,29,6,0,4,0,0,0,11196
29/10/2015 07:00,2015,10,29,7,0,4,0,0,0,15492
29/10/2015 08:00,2015,10,29,8,0,4,0,0,0,15144
29/10/2015 09:00,2015,10,29,9,0,4,0,0,0,13416
29/10/2015 10:00,2015,10,29,10,0,4,0,0,0,13176
29/10/2015 11:00,2015,10,29,11,0,4,0,0,0,14196
29/10/2015 12:00,2015,10,29,12,0,4,0,0,0,16704
29/10/2015 13:00,2015,10,29,13,0,4,0,0,0,17556
29/10/2015 14:00,2015,10,29,14,0,4,0,0,0,18888
29/10/2015 15:00,2015,10,29,15,0,4,0,0,0,19824
29/10/2015 16:00,2015,10,29,16,0,4,0,0,0,19224
29/10/2015 17:00,2015,10,29,17,0,4,0,0,0,19584
29/10/2015 18:00,2015,10,29,18,0,4,0,0,0,18624
29/10/2015 19:00,2015,10,29,19,0,4,0,0,0,15012
29/10/2015 20:00,2015,10,29,20,0,4,0,0,0,12060
29/10/2015 21:00,2015,10,29,21,0,4,0,0,0,10884
29/10/2015 22:00,2015,10,29,22,0,4,0,0,0,8352
29/10/2015 23:00,2015,10,29,23,0,4,0,0,0,5280
30/10/2015 00:00,2015,10,30,0,0,5,0,0,0,3168
30/10/2015 01:00,2015,10,30,1,0,5,0,0,0,1800
30/10/2015 02:00,2015,10,30,2,0,5,0,0,0,1860
30/10/2015 03:00,2015,10,30,3,0,5,0,0,0,1752
30/10/2015 04:00,2015,10,30,4,0,5,0,0,0,3096
30/10/2015 05:00,2015,10,30,5,0,5,0,0,0,6444
30/10/2015 06:00,2015,10,30,6,0,5,0,0,0,9912
30/10/2015 07:00,2015,10,30,7,0,5,0,0,0,14532
30/10/2015 08:00,2015,10,30,8,0,5,0,0,0,14208
30/10/2015 09:00,2015,10,30,9,0,5,0,0,0,12636
30/10/2015 10:00,2015,10,30,10,0,5,0,0,0,13872
30/10/2015 11:00,2015,10,30,11,0,5,0,0,0,15480
30/10/2015 12:00,2015,10,30,12,0,5,0,0,0,18228
30/10/2015 13:00,2015,10,30,13,0,5,0,0,0,18012
30/10/2015 14:00,2015,10,30,14,0,5,0,0,0,17268
30/10/2015 15:00,2015,10,30,15,0,5,0,0,0,17376
30/10/2015 16:00,2015,10,30,16,0,5,0,0,0,17544
30/10/2015 17:00,2015,10,30,17,0,5,0,0,0,18600
30/10/2015 18:00,2015,10,30,18,0,5,0,0,0,18300
30/10/2015 19:00,2015,10,30,19,0,5,0,0,0,15936
30/10/2015 20:00,2015,10,30,20,0,5,0,0,0,11796
30/10/2015 21:00,2015,10,30,21,0,5,0,0,0,10848
30/10/2015 22:00,2015,10,30,22,0,5,0,0,0,9984
30/10/2015 23:00,2015,10,30,23,0,5,0,0,0,7560
31/10/2015 00:00,2015,10,31,0,0,6,0,0,0,4812
31/10/2015 01:00,2015,10,31,1,0,6,0,0,0,3360
31/10/2015 02:00,2015,10,31,2,0,6,0,0,0,3048
31/10/2015 03:00,2015,10,31,3,0,6,0,0,0,2196
31/10/2015 04:00,2015,10,31,4,0,6,0,0,0,1860
31/10/2015 05:00,2015,10,31,5,0,6,0,0,0,2256
31/10/2015 06:00,2015,10,31,6,0,6,0,0,0,3240
31/10/2015 07:00,2015,10,31,7,0,6,0,0,0,6036
31/10/2015 08:00,2015,10,31,8,0,6,0,0,0,8352
31/10/2015 09:00,2015,10,31,9,0,6,0,0,0,10668
31/10/2015 10:00,2015,10,31,10,0,6,0,0,0,12936
31/10/2015 11:00,2015,10,31,11,0,6,0,0,0,14496
31/10/2015 12:00,2015,10,31,12,0,6,0,0,0,15168
31/10/2015 13:00,2015,10,31,13,0,6,0,0,0,15984
31/10/2015 14:00,2015,10,31,14,0,6,0,0,0,17436
31/10/2015 15:00,2015,10,31,15,0,6,0,0,0,16932
31/10/2015 16:00,2015,10,31,16,0,6,0,0,0,16176
31/10/2015 17:00,2015,10,31,17,0,6,0,0,0,14088
31/10/2015 18:00,2015,10,31,18,0,6,0,0,0,12408
31/10/2015 19:00,2015,10,31,19,0,6,0,0,0,10404
31/10/2015 20:00,2015,10,31,20,0,6,0,0,0,9684
31/10/2015 21:00,2015,10,31,21,0,6,0,0,0,9324
31/10/2015 22:00,2015,10,31,22,0,6,0,0,0,8388
31/10/2015 23:00,2015,10,31,23,0,6,0,0,0,8508
01/11/2015 00:00,2015,11,1,0,0,7,0,0,0,6384
01/11/2015 01:00,2015,11,1,1,0,7,0,0,0,3420
01/11/2015 02:00,2015,11,1,2,0,7,0,0,0,2856
01/11/2015 03:00,2015,11,1,3,0,7,0,0,0,1908
01/11/2015 04:00,2015,11,1,4,0,7,0,0,0,1356
01/11/2015 05:00,2015,11,1,5,0,7,0,0,0,1620
01/11/2015 06:00,2015,11,1,6,0,7,0,0,0,2256
01/11/2015 07:00,2015,11,1,7,0,7,0,0,0,4008
01/11/2015 08:00,2015,11,1,8,0,7,0,0,0,6336
01/11/2015 09:00,2015,11,1,9,0,7,0,0,0,9648
01/11/2015 10:00,2015,11,1,10,0,7,0,0,0,12252
01/11/2015 11:00,2015,11,1,11,0,7,0,0,0,13524
01/11/2015 12:00,2015,11,1,12,0,7,0,0,0,15264
01/11/2015 13:00,2015,11,1,13,0,7,0,0,0,15036
01/11/2015 14:00,2015,11,1,14,0,7,0,0,0,14496
01/11/2015 15:00,2015,11,1,15,0,7,0,0,0,13680
01/11/2015 16:00,2015,11,1,16,0,7,0,0,0,12852
01/11/2015 17:00,2015,11,1,17,0,7,0,0,0,15204
01/11/2015 18:00,2015,11,1,18,0,7,0,0,0,12348
01/11/2015 19:00,2015,11,1,19,0,7,0,0,0,10836
01/11/2015 20:00,2015,11,1,20,0,7,0,0,0,9288
